mean_0.40709,1630843298417,357700,4900,0,-5.21,-106.6,105.81,-3.09,51.38,5.04
mean_0.40709,1630843299417,357701,4900,1,11.06,-105.08,105.43,-4.3,50.7,7.49
mean_0.40709,1630843300417,357702,4900,2,64.34,-97.21,105.76,-8.34,48.49,15.77
mean_0.40709,1630843301417,357703,4900,3,96.1,-93.27,105.93,-10.78,46.86,20.72
mean_0.40709,1630843302417,357704,4900,4,102.13,-91.15,104.97,-10.93,47.18,20.93
mean_0.40709,1630843303417,357705,4900,5,103.94,-85.49,99.15,-10.45,46.48,19.86
mean_0.40709,1630843304417,357706,4900,6,103.65,-78.6,92.47,-9.61,46.83,18.31
mean_0.40709,1630843305417,357707,4900,7,101.22,-72.37,84.28,-8.69,48.32,16.5
mean_0.40709,1630843306417,357708,4900,8,101.92,-69.99,84.5,-8.66,46.17,16.61
mean_0.40709,1630843307417,357709,4900,9,102.03,-69.4,85.05,-8.78,44.77,16.74
mean_0.40709,1630843308417,357710,4900,10,102.38,-69.76,82.18,-8.41,48.71,16.18
mean_0.40709,1630843309417,357711,4900,11,102.1,-76.0,87.83,-9.05,47.8,17.37
mean_0.40709,1630843310417,357712,4900,12,103.8,-82.69,96.1,-10.03,46.9,19.31
mean_0.40709,1630843311417,357713,4900,13,97.12,-93.0,105.78,-10.89,47.24,20.78
mean_0.40709,1630843312417,357714,4900,14,63.45,-97.94,104.88,-8.32,48.6,15.52
mean_0.40709,1630843313417,357715,4900,15,10.67,-105.52,105.73,-4.29,50.46,7.47
mean_0.40709,1630843314417,357716,4900,16,-5.19,-107.36,104.78,-3.08,50.75,5.04
mean_0.40709,1630843315417,357717,4900,17,-5.08,-107.48,105.57,-3.06,51.02,5.12
mean_0.40709,1630843316417,357718,4900,18,-0.9,-104.18,105.79,-2.3,39.1,9.45
mean_0.40709,1630843317417,357719,4900,19,15.56,-87.84,109.13,0.81,-7.66,26.31
mean_0.40709,1630843318417,357720,4900,20,31.6,-72.49,112.1,3.81,-53.68,43.2
mean_0.40709,1630843319417,357721,4900,21,33.81,-71.16,111.92,4.24,-59.23,44.91
mean_0.40709,1630843320417,357722,4900,22,34.56,-68.01,113.36,0.36,-67.38,35.77
mean_0.40709,1630843321417,357723,4900,23,34.96,-62.54,114.57,-9.58,-79.67,15.31
mean_0.40709,1630843322417,357724,4900,24,34.35,-59.59,114.45,-18.3,-84.7,-0.11
mean_0.40709,1630843323417,357725,4900,25,29.69,-59.71,113.3,-30.2,-82.69,-10.63
mean_0.40709,1630843324417,357726,4900,26,25.36,-59.98,112.34,-41.19,-79.23,-20.22
mean_0.40709,1630843325417,357727,4900,27,30.58,-52.27,114.16,-12.27,-91.45,15.74
mean_0.40709,1630843326417,357728,4900,28,37.2,-51.22,115.99,8.79,-87.86,42.92
mean_0.40709,1630843327417,357729,4900,29,37.72,-49.35,115.28,0.18,-93.92,24.84
mean_0.40709,1630843328417,357730,4900,30,36.84,-46.36,114.77,-13.0,-96.62,1.05
mean_0.40709,1630843329417,357731,4900,31,34.0,-44.33,114.27,-26.93,-94.57,-22.56
mean_0.40709,1630843330417,357732,4900,32,30.29,-43.24,113.58,-39.85,-86.91,-44.51
mean_0.40709,1630843331417,357733,4900,33,27.92,-43.38,112.27,-45.54,-81.77,-53.25
mean_0.40709,1630843332417,357734,4900,34,26.33,-39.99,112.26,-37.99,-91.25,-28.11
mean_0.40709,1630843333417,357735,4900,35,30.76,-32.95,110.93,-12.57,-98.58,20.23
mean_0.40709,1630843334417,357736,4900,36,33.12,-34.84,111.91,-6.68,-95.54,26.96
mean_0.40709,1630843335417,357737,4900,37,37.2,-43.21,115.82,-6.17,-82.51,3.82
mean_0.40709,1630843336417,357738,4900,38,37.7,-43.6,116.33,-5.98,-81.62,1.98
mean_0.40709,1630843337417,357739,4900,39,26.32,-42.14,109.72,-28.35,-80.09,14.44
mean_0.40709,1630843338417,357740,4900,40,11.97,-24.58,73.2,-65.91,-84.08,50.53
mean_0.40709,1630843339417,357741,4900,41,11.31,-20.54,64.57,-69.2,-85.6,56.93
mean_0.40709,1630843340417,357742,4900,42,12.1,-20.52,65.19,-68.54,-84.13,56.47
mean_0.40709,1630843341417,357743,4900,43,13.23,-19.98,64.93,-67.7,-84.89,55.89
mean_0.40709,1630843342417,357744,4900,44,14.5,-20.83,66.79,-66.28,-83.66,53.95
mean_0.40709,1630843343417,357745,4900,45,27.33,-41.02,105.0,-33.23,-74.44,17.41
mean_0.40709,1630843344417,357746,4900,46,35.38,-43.57,110.74,-16.03,-74.6,5.8
mean_0.40709,1630843345417,357747,4900,47,35.5,-44.3,112.45,-16.1,-75.56,5.58
mean_0.40709,1630843346417,357748,4900,48,35.91,-49.38,119.53,-15.53,-77.01,4.81
mean_0.40709,1630843347417,357749,4900,49,35.97,-55.14,126.96,-15.05,-79.79,4.19
mean_0.40709,1630843348417,357750,4900,50,36.54,-61.18,133.66,-14.53,-80.54,3.69
mean_0.40709,1630843349417,357751,4900,51,37.39,-66.95,140.43,-13.88,-81.46,3.37
mean_0.40709,1630843350417,357752,4900,52,32.35,-74.6,140.01,-12.43,-65.16,3.55
mean_0.40709,1630843351417,357753,4900,53,12.89,-91.23,121.91,-7.63,-5.2,4.34
mean_0.40709,1630843352417,357754,4900,54,-4.05,-105.66,105.86,-3.39,47.76,4.97
mean_0.40709,1630843353417,357755,4900,55,-5.16,-106.62,105.55,-3.09,51.36,4.99
mean_0.40709,1630843354417,357756,4900,56,0.04,-106.66,105.34,-3.49,51.03,5.84
mean_0.40709,1630843355417,357757,4900,57,47.34,-99.69,104.99,-7.08,49.24,13.01
mean_0.40709,1630843356417,357758,4900,58,92.12,-93.58,105.57,-10.46,47.44,20.03
mean_0.40709,1630843357417,357759,4900,59,100.19,-92.7,105.2,-10.93,47.24,21.05
mean_0.40709,1630843358417,357760,4900,60,104.0,-88.07,102.23,-10.56,46.54,20.13
mean_0.40709,1630843359417,357761,4900,61,103.63,-81.29,94.25,-9.84,47.34,18.76
mean_0.40709,1630843360417,357762,4900,62,102.66,-74.63,86.28,-8.85,47.87,17.09
mean_0.40709,1630843361417,357763,4900,63,101.93,-69.0,82.46,-8.39,47.88,16.19
mean_0.40709,1630843362417,357764,4900,64,101.32,-68.32,83.54,-8.61,46.59,16.53
mean_0.40709,1630843363417,357765,4900,65,101.48,-69.11,82.58,-8.46,47.69,16.2
mean_0.40709,1630843364417,357766,4900,66,102.63,-73.11,84.91,-8.76,48.28,16.68
mean_0.40709,1630843365417,357767,4900,67,102.73,-80.36,92.75,-9.67,46.95,18.37
mean_0.40709,1630843366417,357768,4900,68,102.73,-90.78,104.05,-11.0,46.8,21.11
mean_0.40709,1630843367417,357769,4900,69,83.69,-95.11,105.47,-9.87,47.59,18.61
mean_0.40709,1630843368417,357770,4900,70,31.58,-102.38,105.17,-5.91,49.46,10.67
mean_0.40709,1630843369417,357771,4900,71,-3.86,-106.88,105.56,-3.17,51.07,5.24
mean_0.40709,1630843370417,357772,4900,72,-5.16,-106.84,105.3,-3.09,51.32,5.01
mean_0.40709,1630843371417,357773,4901,0,-5.22,-107.52,105.55,-3.09,51.23,5.0
mean_0.40709,1630843372417,357774,4901,1,10.97,-104.76,105.38,-4.32,50.54,7.53
mean_0.40709,1630843373417,357775,4901,2,63.99,-97.65,105.58,-8.38,49.0,15.71
mean_0.40709,1630843374417,357776,4901,3,96.21,-93.86,105.69,-10.89,47.4,20.66
mean_0.40709,1630843375417,357777,4901,4,100.82,-91.31,104.48,-10.99,46.82,20.89
mean_0.40709,1630843376417,357778,4901,5,103.97,-85.91,99.52,-10.36,46.77,19.96
mean_0.40709,1630843377417,357779,4901,6,102.54,-79.19,92.25,-9.55,46.88,18.21
mean_0.40709,1630843378417,357780,4901,7,101.32,-72.38,84.13,-8.66,48.41,16.51
mean_0.40709,1630843379417,357781,4901,8,101.78,-69.56,84.56,-8.72,45.75,16.56
mean_0.40709,1630843380417,357782,4901,9,101.25,-69.34,85.49,-8.86,44.62,16.91
mean_0.40709,1630843381417,357783,4901,10,102.06,-69.77,81.73,-8.42,48.35,16.26
mean_0.40709,1630843382417,357784,4901,11,102.69,-76.08,88.31,-9.05,47.76,17.34
mean_0.40709,1630843383417,357785,4901,12,104.09,-82.56,96.01,-10.08,47.03,19.43
mean_0.40709,1630843384417,357786,4901,13,97.22,-93.03,104.56,-10.93,46.94,20.71
mean_0.40709,1630843385417,357787,4901,14,63.6,-97.45,105.2,-8.32,48.45,15.54
mean_0.40709,1630843386417,357788,4901,15,10.68,-105.37,105.45,-4.3,50.67,7.49
mean_0.40709,1630843387417,357789,4901,16,-5.16,-107.93,105.12,-3.11,51.15,5.01
mean_0.40709,1630843388417,357790,4901,17,-5.07,-106.53,105.39,-3.09,50.87,5.09
mean_0.40709,1630843389417,357791,4901,18,-0.9,-103.14,106.4,-2.3,39.29,9.41
mean_0.40709,1630843390417,357792,4901,19,15.53,-86.92,108.94,0.81,-7.65,26.3
mean_0.40709,1630843391417,357793,4901,20,31.64,-72.73,111.6,3.83,-53.53,42.76
mean_0.40709,1630843392417,357794,4901,21,33.75,-70.76,111.8,4.26,-59.61,45.07
