mean_0.3912,1630814098417,328500,4500,0,-5.18,-106.78,104.95,-3.1,51.53,5.06
mean_0.3912,1630814099417,328501,4500,1,11.03,-104.74,104.73,-4.33,50.53,7.5
mean_0.3912,1630814100417,328502,4500,2,64.44,-97.42,105.53,-8.38,48.46,15.68
mean_0.3912,1630814101417,328503,4500,3,97.2,-92.63,105.09,-10.73,47.34,20.68
mean_0.3912,1630814102417,328504,4500,4,100.97,-90.77,104.89,-10.98,46.96,20.8
mean_0.3912,1630814103417,328505,4500,5,103.69,-85.36,99.82,-10.4,46.6,19.91
mean_0.3912,1630814104417,328506,4500,6,102.52,-78.96,93.11,-9.63,47.14,18.27
mean_0.3912,1630814105417,328507,4500,7,101.19,-72.72,83.95,-8.66,48.76,16.63
mean_0.3912,1630814106417,328508,4500,8,101.12,-69.34,83.76,-8.65,46.02,16.47
mean_0.3912,1630814107417,328509,4500,9,102.12,-69.97,84.98,-8.72,44.66,16.93
mean_0.3912,1630814108417,328510,4500,10,101.14,-70.52,82.03,-8.43,48.17,16.23
mean_0.3912,1630814109417,328511,4500,11,102.15,-75.9,88.17,-9.08,47.8,17.38
mean_0.3912,1630814110417,328512,4500,12,103.8,-82.89,96.28,-10.0,46.66,19.31
mean_0.3912,1630814111417,328513,4500,13,97.63,-92.55,105.45,-10.94,47.3,20.99
mean_0.3912,1630814112417,328514,4500,14,63.13,-97.95,105.9,-8.33,48.39,15.53
mean_0.3912,1630814113417,328515,4500,15,10.69,-104.51,105.28,-4.29,50.8,7.47
mean_0.3912,1630814114417,328516,4500,16,-5.15,-107.56,105.52,-3.09,51.16,4.98
mean_0.3912,1630814115417,328517,4500,17,-5.11,-107.57,105.28,-3.07,50.65,5.13
mean_0.3912,1630814116417,328518,4500,18,-0.9,-103.54,106.3,-2.28,39.03,9.43
mean_0.3912,1630814117417,328519,4500,19,15.58,-87.89,109.08,0.81,-7.67,26.2
mean_0.3912,1630814118417,328520,4500,20,31.59,-72.48,111.26,3.85,-53.54,42.88
mean_0.3912,1630814119417,328521,4500,21,33.51,-71.05,111.97,4.22,-59.13,45.13
