mean_0.25758,1630507498417,21900,300,0,-5.17,-107.42,105.09,-3.09,51.38,5.01
mean_0.25758,1630507499417,21901,300,1,10.96,-104.94,105.74,-4.31,50.59,7.48
mean_0.25758,1630507500417,21902,300,2,64.15,-97.46,105.29,-8.34,48.67,15.68
mean_0.25758,1630507501417,21903,300,3,96.58,-92.83,105.73,-10.8,47.19,20.62
mean_0.25758,1630507502417,21904,300,4,101.55,-91.62,104.81,-10.85,47.09,20.92
mean_0.25758,1630507503417,21905,300,5,103.84,-85.77,99.49,-10.41,46.47,19.93
mean_0.25758,1630507504417,21906,300,6,102.85,-79.13,92.16,-9.6,46.97,18.31
mean_0.25758,1630507505417,21907,300,7,101.77,-72.64,84.27,-8.65,48.43,16.56
mean_0.25758,1630507506417,21908,300,8,101.86,-69.67,83.71,-8.65,45.8,16.54
mean_0.25758,1630507507417,21909,300,9,101.72,-69.71,85.28,-8.79,44.8,16.88
mean_0.25758,1630507508417,21910,300,10,101.57,-70.16,82.51,-8.43,48.39,16.13
mean_0.25758,1630507509417,21911,300,11,102.14,-75.74,88.06,-9.05,47.88,17.33
mean_0.25758,1630507510417,21912,300,12,103.79,-82.28,96.35,-10.03,46.96,19.23
mean_0.25758,1630507511417,21913,300,13,98.0,-92.61,105.69,-10.92,47.33,20.81
mean_0.25758,1630507512417,21914,300,14,63.27,-97.65,105.81,-8.31,48.73,15.64
mean_0.25758,1630507513417,21915,300,15,10.72,-105.0,105.56,-4.29,50.8,7.46
mean_0.25758,1630507514417,21916,300,16,-5.17,-107.73,104.73,-3.1,51.23,4.99
mean_0.25758,1630507515417,21917,300,17,-5.09,-107.35,105.11,-3.07,51.08,5.15
mean_0.25758,1630507516417,21918,300,18,-0.9,-103.62,106.0,-2.29,39.21,9.45
mean_0.25758,1630507517417,21919,300,19,15.48,-87.87,109.2,0.81,-7.69,26.43
mean_0.25758,1630507518417,21920,300,20,31.66,-72.55,111.49,3.83,-53.64,42.81
mean_0.25758,1630507519417,21921,300,21,33.72,-70.59,112.76,4.22,-59.32,44.85
mean_0.25758,1630507520417,21922,300,22,34.37,-68.32,113.67,0.36,-67.39,35.75
mean_0.25758,1630507521417,21923,300,23,34.89,-62.67,115.52,-9.58,-80.27,15.29
mean_0.25758,1630507522417,21924,300,24,34.3,-59.16,114.67,-18.19,-84.51,-0.11
mean_0.25758,1630507523417,21925,300,25,29.52,-59.87,113.59,-30.16,-82.71,-10.57
mean_0.25758,1630507524417,21926,300,26,25.27,-60.2,112.61,-41.07,-78.39,-20.44
mean_0.25758,1630507525417,21927,300,27,30.72,-52.17,114.41,-12.37,-91.62,15.78
mean_0.25758,1630507526417,21928,300,28,37.4,-51.32,116.11,8.8,-88.25,42.62
mean_0.25758,1630507527417,21929,300,29,37.57,-49.4,115.44,0.18,-94.13,24.7
mean_0.25758,1630507528417,21930,300,30,36.53,-46.57,115.18,-12.94,-97.16,1.05
mean_0.25758,1630507529417,21931,300,31,34.14,-44.21,114.64,-27.02,-95.42,-22.43
mean_0.25758,1630507530417,21932,300,32,30.35,-43.11,113.83,-39.67,-87.03,-44.21
mean_0.25758,1630507531417,21933,300,33,27.63,-43.47,112.73,-45.21,-81.57,-53.47
mean_0.25758,1630507532417,21934,300,34,26.28,-40.13,111.31,-37.75,-91.09,-28.03
mean_0.25758,1630507533417,21935,300,35,30.67,-32.98,110.28,-12.55,-98.7,20.36
mean_0.25758,1630507534417,21936,300,36,33.19,-34.75,111.87,-6.7,-94.91,27.11
mean_0.25758,1630507535417,21937,300,37,37.17,-43.6,115.92,-6.17,-82.5,3.78
mean_0.25758,1630507536417,21938,300,38,37.69,-43.98,116.38,-5.99,-81.36,1.99
mean_0.25758,1630507537417,21939,300,39,26.33,-42.21,110.29,-28.56,-79.67,14.41
mean_0.25758,1630507538417,21940,300,40,12.07,-24.76,73.04,-66.25,-83.89,50.97
mean_0.25758,1630507539417,21941,300,41,11.34,-20.59,65.07,-69.42,-85.38,57.06
mean_0.25758,1630507540417,21942,300,42,11.99,-20.44,64.64,-68.65,-84.77,56.82
mean_0.25758,1630507541417,21943,300,43,13.23,-20.05,64.83,-67.57,-84.47,56.2
mean_0.25758,1630507542417,21944,300,44,14.49,-20.86,66.93,-66.08,-83.51,53.9
mean_0.25758,1630507543417,21945,300,45,27.29,-40.61,104.89,-33.43,-74.98,17.51
mean_0.25758,1630507544417,21946,300,46,35.45,-43.6,111.16,-16.15,-74.69,5.76
mean_0.25758,1630507545417,21947,300,47,35.38,-44.13,112.13,-16.13,-75.26,5.61
mean_0.25758,1630507546417,21948,300,48,35.7,-49.63,119.59,-15.66,-77.39,4.85
mean_0.25758,1630507547417,21949,300,49,36.01,-55.28,127.51,-15.06,-79.56,4.17
mean_0.25758,1630507548417,21950,300,50,36.65,-61.15,134.22,-14.6,-80.59,3.71
