mean_0.39511,1630821398417,335800,4600,0,-5.19,-107.7,105.2,-3.08,51.54,5.06
mean_0.39511,1630821399417,335801,4600,1,10.98,-105.6,104.69,-4.31,50.8,7.51
mean_0.39511,1630821400417,335802,4600,2,63.97,-97.48,105.3,-8.31,48.21,15.67
mean_0.39511,1630821401417,335803,4600,3,96.28,-92.66,105.53,-10.82,47.04,20.77
mean_0.39511,1630821402417,335804,4600,4,101.54,-91.76,104.84,-10.88,46.69,20.79
mean_0.39511,1630821403417,335805,4600,5,103.47,-85.57,99.05,-10.4,46.73,19.96
mean_0.39511,1630821404417,335806,4600,6,103.44,-79.18,92.44,-9.55,47.02,18.32
mean_0.39511,1630821405417,335807,4600,7,101.2,-72.6,84.78,-8.61,48.59,16.54
mean_0.39511,1630821406417,335808,4600,8,102.08,-70.04,83.8,-8.67,46.42,16.55
mean_0.39511,1630821407417,335809,4600,9,101.58,-69.82,85.2,-8.76,44.75,16.76
mean_0.39511,1630821408417,335810,4600,10,101.45,-70.27,81.73,-8.43,48.31,16.1
mean_0.39511,1630821409417,335811,4600,11,103.1,-75.54,87.4,-9.11,48.07,17.22
mean_0.39511,1630821410417,335812,4600,12,104.31,-82.36,96.56,-10.08,46.88,19.26
mean_0.39511,1630821411417,335813,4600,13,97.8,-92.54,104.83,-10.85,47.13,20.61
mean_0.39511,1630821412417,335814,4600,14,63.44,-97.48,105.64,-8.29,48.43,15.62
mean_0.39511,1630821413417,335815,4600,15,10.76,-105.57,105.26,-4.28,50.79,7.44
mean_0.39511,1630821414417,335816,4600,16,-5.17,-107.67,105.06,-3.08,50.87,5.01
mean_0.39511,1630821415417,335817,4600,17,-5.05,-106.85,105.19,-3.05,51.17,5.13
mean_0.39511,1630821416417,335818,4600,18,-0.9,-103.07,105.71,-2.29,39.16,9.35
mean_0.39511,1630821417417,335819,4600,19,15.49,-87.54,109.68,0.81,-7.64,26.3
mean_0.39511,1630821418417,335820,4600,20,31.59,-72.85,112.04,3.83,-53.37,42.67
mean_0.39511,1630821419417,335821,4600,21,33.67,-70.63,111.82,4.23,-59.28,44.97
mean_0.39511,1630821420417,335822,4600,22,34.48,-67.9,113.76,0.36,-67.28,35.62
mean_0.39511,1630821421417,335823,4600,23,34.75,-62.48,115.05,-9.61,-80.01,15.39
