mean_0.30505,1630631598417,146000,2000,0,-5.21,-107.31,105.39,-3.09,51.42,5.04
mean_0.30505,1630631599417,146001,2000,1,11.01,-105.22,105.49,-4.34,50.69,7.52
mean_0.30505,1630631600417,146002,2000,2,64.22,-97.51,104.78,-8.35,48.54,15.66
mean_0.30505,1630631601417,146003,2000,3,96.18,-93.12,105.17,-10.79,47.22,20.52
mean_0.30505,1630631602417,146004,2000,4,101.05,-91.68,104.61,-10.9,46.88,20.83
mean_0.30505,1630631603417,146005,2000,5,103.73,-85.4,100.02,-10.42,46.46,19.87
mean_0.30505,1630631604417,146006,2000,6,103.8,-79.33,92.29,-9.58,47.34,18.39
mean_0.30505,1630631605417,146007,2000,7,101.67,-72.44,84.47,-8.64,48.22,16.54
mean_0.30505,1630631606417,146008,2000,8,101.05,-69.93,83.94,-8.67,45.92,16.57
mean_0.30505,1630631607417,146009,2000,9,101.83,-69.5,85.15,-8.76,44.74,16.83
mean_0.30505,1630631608417,146010,2000,10,101.69,-69.91,81.81,-8.43,48.54,16.2
mean_0.30505,1630631609417,146011,2000,11,102.21,-75.32,87.88,-9.03,47.82,17.32
mean_0.30505,1630631610417,146012,2000,12,104.12,-82.33,96.1,-10.05,46.8,19.25
mean_0.30505,1630631611417,146013,2000,13,97.67,-92.87,105.87,-10.88,47.22,20.85
mean_0.30505,1630631612417,146014,2000,14,63.58,-98.34,106.0,-8.31,48.45,15.57
mean_0.30505,1630631613417,146015,2000,15,10.66,-104.56,105.6,-4.3,50.56,7.45
mean_0.30505,1630631614417,146016,2000,16,-5.17,-106.99,105.27,-3.1,50.9,4.99
mean_0.30505,1630631615417,146017,2000,17,-5.1,-107.6,105.23,-3.07,50.98,5.11
mean_0.30505,1630631616417,146018,2000,18,-0.9,-102.82,105.96,-2.29,39.16,9.41
mean_0.30505,1630631617417,146019,2000,19,15.45,-88.25,109.45,0.81,-7.69,26.33
mean_0.30505,1630631618417,146020,2000,20,31.63,-72.8,112.56,3.83,-53.53,42.92
mean_0.30505,1630631619417,146021,2000,21,33.64,-70.82,111.82,4.22,-59.32,44.87
mean_0.30505,1630631620417,146022,2000,22,34.43,-68.22,113.89,0.36,-67.11,35.83
mean_0.30505,1630631621417,146023,2000,23,34.79,-62.84,115.63,-9.58,-80.17,15.22
mean_0.30505,1630631622417,146024,2000,24,34.3,-59.35,114.88,-18.2,-84.79,-0.11
mean_0.30505,1630631623417,146025,2000,25,29.66,-59.56,113.54,-30.1,-82.68,-10.7
mean_0.30505,1630631624417,146026,2000,26,25.42,-60.15,111.96,-41.06,-78.78,-20.36
mean_0.30505,1630631625417,146027,2000,27,30.79,-52.49,114.71,-12.38,-90.96,15.71
mean_0.30505,1630631626417,146028,2000,28,37.31,-51.3,115.97,8.83,-88.25,42.88
mean_0.30505,1630631627417,146029,2000,29,37.77,-49.67,115.69,0.18,-93.85,24.74
mean_0.30505,1630631628417,146030,2000,30,36.87,-46.94,115.72,-12.99,-97.19,1.04
mean_0.30505,1630631629417,146031,2000,31,34.19,-44.18,114.73,-27.0,-95.41,-22.72
mean_0.30505,1630631630417,146032,2000,32,30.14,-43.22,113.42,-39.65,-87.1,-44.57
mean_0.30505,1630631631417,146033,2000,33,27.75,-43.49,112.86,-45.35,-81.61,-53.3
mean_0.30505,1630631632417,146034,2000,34,26.2,-40.02,111.29,-37.91,-91.3,-27.79
mean_0.30505,1630631633417,146035,2000,35,30.74,-32.9,110.74,-12.64,-98.41,20.24
mean_0.30505,1630631634417,146036,2000,36,33.13,-34.72,112.19,-6.75,-95.74,26.91
mean_0.30505,1630631635417,146037,2000,37,37.36,-43.41,116.33,-6.17,-82.66,3.76
mean_0.30505,1630631636417,146038,2000,38,37.59,-44.03,116.19,-6.05,-81.5,1.99
mean_0.30505,1630631637417,146039,2000,39,26.36,-42.15,109.96,-28.43,-79.57,14.29
mean_0.30505,1630631638417,146040,2000,40,12.07,-24.68,72.88,-66.0,-83.65,51.38
mean_0.30505,1630631639417,146041,2000,41,11.3,-20.63,65.08,-68.97,-85.2,56.93
mean_0.30505,1630631640417,146042,2000,42,12.0,-20.47,65.18,-68.83,-84.99,56.43
mean_0.30505,1630631641417,146043,2000,43,13.28,-20.13,64.99,-67.77,-84.56,55.94
mean_0.30505,1630631642417,146044,2000,44,14.44,-20.78,66.89,-66.59,-83.16,54.3
mean_0.30505,1630631643417,146045,2000,45,27.16,-40.61,104.65,-33.21,-75.4,17.48
mean_0.30505,1630631644417,146046,2000,46,35.35,-43.68,111.37,-16.18,-75.08,5.75
mean_0.30505,1630631645417,146047,2000,47,35.28,-44.36,112.59,-15.99,-75.1,5.62
mean_0.30505,1630631646417,146048,2000,48,35.74,-49.54,119.64,-15.52,-77.53,4.83
mean_0.30505,1630631647417,146049,2000,49,36.15,-55.11,127.33,-15.1,-78.96,4.17
mean_0.30505,1630631648417,146050,2000,50,36.65,-60.97,134.9,-14.54,-80.51,3.7
mean_0.30505,1630631649417,146051,2000,51,37.17,-67.43,141.85,-13.92,-81.9,3.4
mean_0.30505,1630631650417,146052,2000,52,32.35,-74.09,139.36,-12.44,-65.49,3.53
mean_0.30505,1630631651417,146053,2000,53,12.98,-91.74,121.46,-7.57,-5.17,4.31
mean_0.30505,1630631652417,146054,2000,54,-4.01,-106.62,106.59,-3.37,47.77,4.98
mean_0.30505,1630631653417,146055,2000,55,-5.16,-107.39,104.94,-3.09,50.98,5.05
mean_0.30505,1630631654417,146056,2000,56,0.04,-106.6,104.53,-3.49,50.99,5.83
mean_0.30505,1630631655417,146057,2000,57,47.18,-99.63,106.05,-7.05,49.21,13.11
mean_0.30505,1630631656417,146058,2000,58,92.4,-93.45,105.72,-10.45,47.32,20.05
mean_0.30505,1630631657417,146059,2000,59,100.3,-92.11,104.97,-10.99,46.95,21.06
mean_0.30505,1630631658417,146060,2000,60,103.92,-87.82,101.03,-10.56,46.58,20.2
mean_0.30505,1630631659417,146061,2000,61,103.77,-81.52,94.46,-9.86,47.07,18.79
mean_0.30505,1630631660417,146062,2000,62,102.62,-74.68,86.99,-8.88,47.96,17.07
mean_0.30505,1630631661417,146063,2000,63,101.42,-69.56,81.81,-8.41,48.25,16.12
mean_0.30505,1630631662417,146064,2000,64,102.13,-68.43,83.65,-8.65,46.58,16.47
mean_0.30505,1630631663417,146065,2000,65,101.79,-69.38,82.04,-8.43,48.01,16.11
mean_0.30505,1630631664417,146066,2000,66,102.17,-73.47,84.64,-8.67,48.48,16.65
mean_0.30505,1630631665417,146067,2000,67,102.9,-79.58,93.45,-9.62,47.1,18.44
mean_0.30505,1630631666417,146068,2000,68,103.16,-89.98,103.53,-11.07,46.84,21.12
mean_0.30505,1630631667417,146069,2000,69,83.4,-94.58,106.0,-9.85,47.66,18.71
mean_0.30505,1630631668417,146070,2000,70,31.52,-101.85,105.29,-5.84,49.95,10.74
mean_0.30505,1630631669417,146071,2000,71,-3.89,-107.06,104.98,-3.17,51.05,5.23
mean_0.30505,1630631670417,146072,2000,72,-5.2,-107.24,105.14,-3.08,51.17,5.02
mean_0.30505,1630631671417,146073,2001,0,-5.18,-107.16,105.21,-3.07,51.28,5.02
mean_0.30505,1630631672417,146074,2001,1,10.99,-104.7,105.87,-4.33,50.39,7.5
mean_0.30505,1630631673417,146075,2001,2,64.23,-96.89,105.55,-8.38,48.63,15.66
mean_0.30505,1630631674417,146076,2001,3,96.77,-92.71,104.96,-10.78,47.43,20.7
mean_0.30505,1630631675417,146077,2001,4,101.58,-90.82,104.46,-10.93,47.07,20.81
mean_0.30505,1630631676417,146078,2001,5,103.53,-85.54,100.12,-10.43,46.74,19.85
mean_0.30505,1630631677417,146079,2001,6,103.16,-79.03,92.44,-9.58,47.01,18.35
mean_0.30505,1630631678417,146080,2001,7,101.53,-72.5,84.5,-8.66,48.52,16.63
mean_0.30505,1630631679417,146081,2001,8,101.97,-70.0,83.81,-8.61,46.06,16.62
mean_0.30505,1630631680417,146082,2001,9,101.83,-69.33,85.03,-8.81,44.77,16.77
mean_0.30505,1630631681417,146083,2001,10,101.56,-70.25,81.47,-8.37,48.26,16.16
mean_0.30505,1630631682417,146084,2001,11,102.1,-75.63,88.63,-9.06,47.82,17.38
mean_0.30505,1630631683417,146085,2001,12,103.69,-82.27,96.24,-10.05,46.73,19.27
mean_0.30505,1630631684417,146086,2001,13,97.66,-93.23,105.55,-10.92,47.26,20.8
mean_0.30505,1630631685417,146087,2001,14,63.34,-98.1,105.21,-8.34,48.66,15.49
mean_0.30505,1630631686417,146088,2001,15,10.7,-105.7,105.19,-4.31,50.99,7.48
mean_0.30505,1630631687417,146089,2001,16,-5.19,-107.2,105.07,-3.09,51.13,5.02
mean_0.30505,1630631688417,146090,2001,17,-5.07,-107.07,105.55,-3.06,50.61,5.16
mean_0.30505,1630631689417,146091,2001,18,-0.9,-103.48,106.3,-2.28,38.9,9.4
mean_0.30505,1630631690417,146092,2001,19,15.62,-88.18,108.5,0.81,-7.63,26.4
mean_0.30505,1630631691417,146093,2001,20,31.66,-72.54,111.39,3.83,-53.51,42.93
mean_0.30505,1630631692417,146094,2001,21,33.53,-70.73,111.85,4.23,-59.16,45.06
mean_0.30505,1630631693417,146095,2001,22,34.22,-68.19,113.37,0.36,-67.35,35.79
mean_0.30505,1630631694417,146096,2001,23,34.72,-62.68,114.7,-9.63,-80.5,15.26
mean_0.30505,1630631695417,146097,2001,24,34.42,-59.31,114.95,-18.16,-85.23,-0.11
mean_0.30505,1630631696417,146098,2001,25,29.55,-59.53,113.59,-30.33,-82.26,-10.66
mean_0.30505,1630631697417,146099,2001,26,25.17,-60.3,111.84,-41.23,-78.71,-20.37
mean_0.30505,1630631698417,146100,2001,27,30.66,-52.46,114.82,-12.35,-91.8,15.7
mean_0.30505,1630631699417,146101,2001,28,37.36,-51.36,115.93,8.79,-88.28,42.67
mean_0.30505,1630631700417,146102,2001,29,37.88,-49.55,116.06,0.18,-93.94,24.83
mean_0.30505,1630631701417,146103,2001,30,36.7,-46.69,115.85,-12.97,-96.61,1.05
mean_0.30505,1630631702417,146104,2001,31,34.1,-44.28,114.53,-27.11,-95.01,-22.61
mean_0.30505,1630631703417,146105,2001,32,30.23,-43.22,113.6,-39.6,-87.13,-44.52
mean_0.30505,1630631704417,146106,2001,33,27.58,-43.28,113.22,-45.25,-81.84,-53.16
mean_0.30505,1630631705417,146107,2001,34,26.23,-39.88,111.17,-37.66,-91.5,-27.97
mean_0.30505,1630631706417,146108,2001,35,30.38,-33.02,110.46,-12.56,-98.22,20.45
