mean_0.32705,1630682698417,197100,2700,0,-5.19,-107.17,104.86,-3.08,51.23,5.03
mean_0.32705,1630682699417,197101,2700,1,11.01,-104.9,105.37,-4.31,50.58,7.5
mean_0.32705,1630682700417,197102,2700,2,64.43,-97.56,105.77,-8.37,48.62,15.74
mean_0.32705,1630682701417,197103,2700,3,96.25,-92.7,105.71,-10.78,46.8,20.64
mean_0.32705,1630682702417,197104,2700,4,101.13,-90.94,104.78,-10.93,46.72,20.79
mean_0.32705,1630682703417,197105,2700,5,103.96,-85.81,99.94,-10.44,46.56,19.97
mean_0.32705,1630682704417,197106,2700,6,102.79,-79.61,92.18,-9.59,47.13,18.42
mean_0.32705,1630682705417,197107,2700,7,101.89,-72.18,84.24,-8.6,48.55,16.47
mean_0.32705,1630682706417,197108,2700,8,101.39,-69.47,84.22,-8.65,45.96,16.57
mean_0.32705,1630682707417,197109,2700,9,101.79,-69.52,85.13,-8.84,44.75,16.86
mean_0.32705,1630682708417,197110,2700,10,101.84,-70.12,81.9,-8.39,48.4,16.17
mean_0.32705,1630682709417,197111,2700,11,102.29,-75.42,87.95,-9.06,47.81,17.37
mean_0.32705,1630682710417,197112,2700,12,103.87,-82.65,96.86,-10.05,46.85,19.3
mean_0.32705,1630682711417,197113,2700,13,97.49,-92.5,105.54,-10.85,47.42,20.87
mean_0.32705,1630682712417,197114,2700,14,63.48,-97.09,105.34,-8.3,48.53,15.55
mean_0.32705,1630682713417,197115,2700,15,10.69,-104.56,104.86,-4.29,50.66,7.46
mean_0.32705,1630682714417,197116,2700,16,-5.17,-107.16,104.95,-3.08,51.15,5.01
mean_0.32705,1630682715417,197117,2700,17,-5.09,-107.0,105.16,-3.05,51.06,5.13
mean_0.32705,1630682716417,197118,2700,18,-0.9,-103.14,105.85,-2.29,39.0,9.38
mean_0.32705,1630682717417,197119,2700,19,15.55,-87.67,109.12,0.81,-7.63,26.15
mean_0.32705,1630682718417,197120,2700,20,31.63,-72.82,111.56,3.84,-53.62,42.68
mean_0.32705,1630682719417,197121,2700,21,33.61,-70.93,112.19,4.22,-59.06,44.8
mean_0.32705,1630682720417,197122,2700,22,34.33,-68.4,113.82,0.36,-67.22,35.95
mean_0.32705,1630682721417,197123,2700,23,34.8,-62.3,114.92,-9.62,-79.83,15.41
mean_0.32705,1630682722417,197124,2700,24,34.38,-59.28,114.64,-18.27,-85.34,-0.11
mean_0.32705,1630682723417,197125,2700,25,29.45,-59.8,113.24,-30.03,-82.04,-10.65
mean_0.32705,1630682724417,197126,2700,26,25.39,-60.31,112.06,-41.31,-78.73,-20.37
mean_0.32705,1630682725417,197127,2700,27,30.67,-52.02,114.51,-12.35,-91.75,15.69
mean_0.32705,1630682726417,197128,2700,28,37.31,-51.4,116.43,8.78,-88.18,42.8
mean_0.32705,1630682727417,197129,2700,29,37.75,-49.34,115.85,0.18,-93.94,24.72
mean_0.32705,1630682728417,197130,2700,30,36.78,-46.65,115.25,-12.92,-97.35,1.05
